Incident ID,Incident Date,State,City Or County,Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
514034,1-Mar-16,Tennessee,Nashville,1500 Porter Road,36.1929639,-86.727688,0,3,N/A,Killed: 0 Injured:3,Children injured
514796,1-Mar-16,Florida,Sanford,Highlawn Avenue,28.7856664,-81.2817375,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
514796,1-Mar-16,Florida,Sanford,Highlawn Avenue,28.7856664,-81.2817375,1,0,N/A,Killed: 1 Injured:0,Children killed self
513903,29-Feb-16,New Jersey,Paterson,43 Rosa Parks Boulevard,40.9273029,-74.1585168,0,1,N/A,Killed: 0 Injured:1,Children injured
513613,29-Feb-16,Tennessee,Apison,4724 Gates Lane,35.0120412,-84.9932314,1,0,N/A,Killed: 1 Injured:0,Children killed self
513745,28-Feb-16,Virginia,Portsmouth,4200 block of Moregate Lane,36.8866761,-76.3812558,0,1,N/A,Killed: 0 Injured:1,Children injured by children
513743,28-Feb-16,Virginia,Portsmouth,700 block of Lancer Drive,36.8081751,-76.3773895,0,1,N/A,Killed: 0 Injured:1,Children injured
514150,27-Feb-16,California,Mc Farland,N/A,35.6799243,-119.2201472,0,2,N/A,Killed: 0 Injured:2,Children injured
512274,26-Feb-16,Indiana,Sunman,Van Wedding Road,39.2208579,-85.0660359,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
512274,26-Feb-16,Indiana,Sunman,Van Wedding Road,39.2208579,-85.0660359,1,0,N/A,Killed: 1 Injured:0,Children killed self
509897,23-Feb-16,Arizona,Glendale,4812 West Sunnyside Ave,33.5924086,-112.1627452,5,0,N/A,Killed: 5 Injured:0,Children killed
511887,23-Feb-16,Florida,Sanford,N/A,28.7975364,-81.2537197,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
511887,23-Feb-16,Florida,Sanford,N/A,28.7975364,-81.2537197,0,1,N/A,Killed: 0 Injured:1,Children injured self
510466,21-Feb-16,Florida,Tampa,5300 Interbay Blvd,27.8890053,-82.4812618,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
509624,21-Feb-16,Florida,Tampa,N/A,27.9460604,-82.5234138,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
509417,21-Feb-16,Indiana,Hartsville,200 block of Clinton Street,40.2671941,-86.1349019,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
515064,21-Feb-16,Florida,Fountain,11601 Nonawood Road,30.5260012,-85.4335879,1,0,N/A,Killed: 1 Injured:0,Children killed
508582,20-Feb-16,Michigan,Detroit,16000 block of Mark Twain Street,42.4091598,-83.1867055,0,1,N/A,Killed: 0 Injured:1,Children injured
518022,20-Feb-16,Michigan,Grand Rapids (Kentwood),5745 East Grove Drive SE,42.8591645,-85.5701549,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
508327,20-Feb-16,Florida,Miami,1225 NE 103rd Lane,25.8698078,-80.1720695,1,0,N/A,Killed: 1 Injured:0,Children killed
508372,20-Feb-16,Illinois,Chicago (Englewood),5600 block of South Wolcott,41.792004,-87.6721829,0,1,N/A,Killed: 0 Injured:1,Children injured
508403,19-Feb-16,New York,Newburgh,Liberty Street and Benkard Avenue,41.49526,-74.011206,0,1,N/A,Killed: 0 Injured:1,Children injured
506753,17-Feb-16,Virginia,Suffolk,200 block of Jonathans Way,36.7673602,-76.5818673,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
506753,17-Feb-16,Virginia,Suffolk,200 block of Jonathans Way,36.7673602,-76.5818673,0,1,N/A,Killed: 0 Injured:1,Children injured self
506668,17-Feb-16,Indiana,Zionsville,6833 Old Hunt Club Rd,39.935802700000004,-86.3408249,3,0,N/A,Killed: 3 Injured:0,Children killed
506467,16-Feb-16,Texas,Lubbock,2538 71st St,33.5304196,-101.8744474,1,0,N/A,Killed: 1 Injured:0,Children killed
589072,16-Feb-16,New Hampshire,Durham,N/A,43.1420449,-70.9401101,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
589072,16-Feb-16,New Hampshire,Durham,N/A,43.1420449,-70.9401101,1,0,N/A,Killed: 1 Injured:0,Children killed self
505218,14-Feb-16,Florida,Saint Petersburg,700 block of Yale Street South,27.7626699,-82.6681009,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
505436,14-Feb-16,Mississippi,Canton,N/A,32.6126381,-90.0367512,0,2,N/A,Killed: 0 Injured:2,Children injured
504061,12-Feb-16,District of Columbia,Washington,1005 8th St SE,38.8779385,-76.9951997,0,2,N/A,Killed: 0 Injured:2,Children injured
504259,12-Feb-16,Kentucky,Louisville,500 block of West Evelyn Avenue,38.1967089,-85.7684487,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
503983,12-Feb-16,Texas,Kerrville,2500 block of Goat Creek Road,30.0946601,-99.201782,3,0,N/A,Killed: 3 Injured:0,Children killed
503025,9-Feb-16,New York,Latham,35 Schalren Drive,42.7704765,-73.7874753,3,0,N/A,Killed: 3 Injured:0,Children killed
502747,9-Feb-16,California,Compton,300 block of Holly Avenue,33.8979151,-118.2014672,1,0,N/A,Killed: 1 Injured:0,Children killed
502072,8-Feb-16,Georgia,Walton (county),N/A,33.7708613,-83.7199136,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
502072,8-Feb-16,Georgia,Walton (county),N/A,33.7708613,-83.7199136,0,1,N/A,Killed: 0 Injured:1,Children injured self
501023,6-Feb-16,Alabama,Birmingham (Irondale),2359 Monroe Dr,33.5734849,-86.62927,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
501023,6-Feb-16,Alabama,Birmingham (Irondale),2359 Monroe Dr,33.5734849,-86.62927,1,0,N/A,Killed: 1 Injured:0,Children killed by children
501028,6-Feb-16,Texas,Forney,17437 Adams Trail,32.8152364,-96.4516141,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
501028,6-Feb-16,Texas,Forney,17437 Adams Trail,32.8152364,-96.4516141,0,1,N/A,Killed: 0 Injured:1,Children injured self
501126,6-Feb-16,District of Columbia,Washington,5400 block of Georgia Ave NW,38.9552816,-77.028146,0,2,N/A,Killed: 0 Injured:2,Children injured
502052,6-Feb-16,Georgia,Danielsville,Georgia Highway 174,34.2199349,-83.2249483,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
500137,4-Feb-16,Texas,Temple,5200 block of Indian Springs Road,31.1855026,-97.4702286,0,1,N/A,Killed: 0 Injured:1,Children injured
498066,2-Feb-16,Maryland,Fort Washington,1300 block of Palmer Road,38.768224,-76.9848952,2,0,N/A,Killed: 2 Injured:0,Children killed
497906,2-Feb-16,Pennsylvania,Mckeesport,1600 block Evans Avenue,40.3418173,-79.8496283,0,2,N/A,Killed: 0 Injured:2,Children injured
500016,2-Feb-16,Missouri,Saint Louis,3900 block of S Grand Blvd,38.5860948,-90.2438914,0,1,N/A,Killed: 0 Injured:1,Children injured
497595,1-Feb-16,Alaska,Wasilla (Meadow Lake),4600 block of North Autumn Lane,61.6194884,-149.651605,2,0,N/A,Killed: 2 Injured:0,Children killed
495938,30-Jan-16,Maryland,Baltimore,400 block of N. Athol Avenue,39.2907086,-76.6893663,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
495938,30-Jan-16,Maryland,Baltimore,400 block of N. Athol Avenue,39.2907086,-76.6893663,1,0,N/A,Killed: 1 Injured:0,Children killed self
495800,29-Jan-16,Florida,Jacksonville,700 block of Spearing Street,30.3293006,-81.6444531,1,0,N/A,Killed: 1 Injured:0,Children killed
496014,29-Jan-16,Virginia,Woodford,14395 Jefferson Davis Highway,38.6406304,-77.2662951,2,2,N/A,Killed: 2 Injured:2,Children injured
493928,27-Jan-16,Maryland,Waldorf,3300 block of Patapsco Place,38.6229567,-76.8818946,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
493928,27-Jan-16,Maryland,Waldorf,3300 block of Patapsco Place,38.6229567,-76.8818946,0,1,N/A,Killed: 0 Injured:1,Children injured self
497253,27-Jan-16,Texas,Brownsville,900 block of Ruben Torres Boulevard,25.9499867,-97.5190565,0,1,N/A,Killed: 0 Injured:1,Children injured
493591,26-Jan-16,Louisiana,New Orleans (Algiers),300 block of Huntlee Drive,29.930711,-90.0036411,0,1,N/A,Killed: 0 Injured:1,Children injured
493065,25-Jan-16,New York,Jamestown,411 East 2nd Street,42.0976991,-79.2351366,0,1,N/A,Killed: 0 Injured:1,Children injured
492381,25-Jan-16,Tennessee,Crossville,2009 N Main St,35.9742551,-85.0391989,1,0,N/A,Killed: 1 Injured:0,Children killed by children
490594,23-Jan-16,Indiana,South Bend,2700 block of E Edison Rd,41.6942827,-86.210198,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
490594,23-Jan-16,Indiana,South Bend,2700 block of E Edison Rd,41.6942827,-86.210198,0,1,N/A,Killed: 0 Injured:1,Children injured self
491914,23-Jan-16,Alaska,Iliamna (Kokhanok),N/A,59.4366848,-154.7772006,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
491914,23-Jan-16,Alaska,Iliamna (Kokhanok),N/A,59.4366848,-154.7772006,1,0,N/A,Killed: 1 Injured:0,Children killed by children
490590,22-Jan-16,Wisconsin,Beloit,Shopiere Road and Prairie Avenue,42.5245991,-89.0118427,1,0,N/A,Killed: 1 Injured:0,Children killed
489273,20-Jan-16,Michigan,Flint,1300 block of Columbia Lane,43.0284176,-83.6911433,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
489273,20-Jan-16,Michigan,Flint,1300 block of Columbia Lane,43.0284176,-83.6911433,1,0,N/A,Killed: 1 Injured:0,Children killed self
489149,19-Jan-16,Oklahoma,Anadarko,N/A,35.072562,-98.2436625,1,0,N/A,Killed: 1 Injured:0,Children killed self
487996,19-Jan-16,Texas,Cypress,15400 block of Redbud Berry Way,30.0027222,-95.7525129,1,0,N/A,Killed: 1 Injured:0,Children killed self
487877,18-Jan-16,Florida,Fort Myers,3701 Nelson Tillis Blvd,26.6437467,-81.8388511,0,1,N/A,Killed: 0 Injured:1,Children injured
488384,18-Jan-16,Missouri,Grandview,N/A,37.9642529,-91.8318334,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
488384,18-Jan-16,Missouri,Grandview,N/A,37.9642529,-91.8318334,0,1,N/A,Killed: 0 Injured:1,Children injured self
486280,15-Jan-16,Maryland,Baltimore,5330 Frankford Avenue,39.3242768,-76.5403479,0,1,N/A,Killed: 0 Injured:1,Children injured
485458,14-Jan-16,Ohio,Dayton,4700 block of Queens Avenue,39.7839357,-84.2613273,1,2,N/A,Killed: 1 Injured:2,Children killed
484608,12-Jan-16,Georgia,Atlanta,1504 Bouldercrest Road,33.7133814,-84.3274882,0,1,N/A,Killed: 0 Injured:1,Children injured
483467,11-Jan-16,Illinois,Alton,3116 Acorn Street,38.9119673,-90.1892706,1,0,N/A,Killed: 1 Injured:0,Children killed
482835,10-Jan-16,New York,Orchard Park,Sandpiper Court,42.7568105,-78.7090853,0,1,N/A,Killed: 0 Injured:1,Children injured
482868,10-Jan-16,North Carolina,Lumberton,2200 block of Martin Luther King Jr. Drive,34.6056865,-79.0259697,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
482868,10-Jan-16,North Carolina,Lumberton,2200 block of Martin Luther King Jr. Drive,34.6056865,-79.0259697,1,0,N/A,Killed: 1 Injured:0,Children killed self
482388,9-Jan-16,Kentucky,Louisville,400 block of N. 34th Street,38.266329,-85.8063994,1,0,N/A,Killed: 1 Injured:0,Children killed
482018,8-Jan-16,Tennessee,Kingsport,2005 Michelham Drive,36.5289355,-82.607509,0,1,N/A,Killed: 0 Injured:1,Children injured
480173,6-Jan-16,Georgia,Buford,1870 Beyers Landing Dr,34.0789904,-83.8900989,2,0,N/A,Killed: 2 Injured:0,Children killed
479293,4-Jan-16,Tennessee,Memphis,1400 block of Briercrest Lane,35.2244137,-90.0149543,2,1,N/A,Killed: 2 Injured:1,Children injured
478414,4-Jan-16,Georgia,Lagrange,64 North Cary Street,33.0564058,-85.0065951,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
478414,4-Jan-16,Georgia,Lagrange,64 North Cary Street,33.0564058,-85.0065951,0,1,N/A,Killed: 0 Injured:1,Children injured by children
478773,4-Jan-16,Florida,Saint Cloud,2900 block of Michigan Avenue,28.2321043,-81.2767534,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
478773,4-Jan-16,Florida,Saint Cloud,2900 block of Michigan Avenue,28.2321043,-81.2767534,0,1,N/A,Killed: 0 Injured:1,Children injured self
479359,4-Jan-16,Colorado,Trinidad,806 E. Goddard Avenue,37.1840946,-104.4995597,1,0,N/A,Killed: 1 Injured:0,Children killed by children
477700,3-Jan-16,Indiana,South Bend,Harrison and Van Buren Streets,41.6860119,-86.2636912,0,2,N/A,Killed: 0 Injured:2,Children injured
478231,3-Jan-16,Iowa,Dubuque,942 Main Street,42.5020206,-90.6676471,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
478231,3-Jan-16,Iowa,Dubuque,942 Main Street,42.5020206,-90.6676471,0,1,N/A,Killed: 0 Injured:1,Children injured self
478750,3-Jan-16,Texas,Spring,30706 Eastridge Drive,30.1361772,-95.3987408,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
478750,3-Jan-16,Texas,Spring,30706 Eastridge Drive,30.1361772,-95.3987408,0,1,N/A,Killed: 0 Injured:1,Children injured self
476661,1-Jan-16,Wisconsin,Cudahy,3700 block of E. Whittaker Ave,42.9654931,-87.8575692,2,0,N/A,Killed: 2 Injured:0,Children killed
507684,1-Jan-16,Missouri,Joplin,N/A,37.0928402,-94.5474868,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
474960,28-Dec-15,Alaska,Bethel,N/A,60.794259,-161.7694402,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
474960,28-Dec-15,Alaska,Bethel,N/A,60.794259,-161.7694402,1,0,N/A,Killed: 1 Injured:0,Children killed self
473382,26-Dec-15,Michigan,Gowen,Lincoln Lake Ave NE and 18 Mile Rd NE,43.2338718,-85.351971700000007,1,1,N/A,Killed: 1 Injured:1,Children injured
473661,26-Dec-15,Virginia,Newport News,400 block of West 27th Street,37.0870821,-76.4730122,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
473661,26-Dec-15,Virginia,Newport News,400 block of West 27th Street,37.0870821,-76.4730122,0,1,N/A,Killed: 0 Injured:1,Children injured self
472078,25-Dec-15,Oregon,Molalla,30700 block of S Marian St,45.1618916,-122.4718573,0,1,N/A,Killed: 0 Injured:1,Children injured
468995,19-Dec-15,California,San Diego,3800 block of Caminito Aguilar,32.8160976,-117.1772577,0,1,N/A,Killed: 0 Injured:1,Children injured self
468902,19-Dec-15,California,San Diego,3884 Caminito Aguilar,32.8171944,-117.1774601,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
468902,19-Dec-15,California,San Diego,3884 Caminito Aguilar,32.8171944,-117.1774601,0,1,N/A,Killed: 0 Injured:1,Children injured self
466483,15-Dec-15,Missouri,Imperial,5400 block of Lakewood Terrace,38.391679,-90.38632,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
466483,15-Dec-15,Missouri,Imperial,5400 block of Lakewood Terrace,38.391679,-90.38632,0,1,N/A,Killed: 0 Injured:1,Children injured self
466375,14-Dec-15,Ohio,Toledo,2100 block of Alvin Street,41.6612261,-83.6021171,0,1,N/A,Killed: 0 Injured:1,Children injured self
465223,14-Dec-15,Pennsylvania,Philadelphia,700 block of W Luzerne St,40.0122886,-75.1395581,0,1,N/A,Killed: 0 Injured:1,Children injured
464183,12-Dec-15,Illinois,Chicago,5900 block of South Calumet Avenue,41.7874851,-87.6174183,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
464183,12-Dec-15,Illinois,Chicago,5900 block of South Calumet Avenue,41.7874851,-87.6174183,0,1,N/A,Killed: 0 Injured:1,Children injured self
463630,11-Dec-15,Kansas,South Hutchinson,107 East Avenue B,38.0251802,-97.9376331,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
463630,11-Dec-15,Kansas,South Hutchinson,107 East Avenue B,38.0251802,-97.9376331,1,0,N/A,Killed: 1 Injured:0,Children killed self
463734,11-Dec-15,Pennsylvania,Pittsburgh,1222 Brownsville Rd,40.4031819,-79.9903617,0,4,N/A,Killed: 0 Injured:4,Children injured
462233,9-Dec-15,Texas,Dallas,4900 block of South Buckner Boulevard,32.7824197,-96.6828791,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
462233,9-Dec-15,Texas,Dallas,4900 block of South Buckner Boulevard,32.7824197,-96.6828791,1,0,N/A,Killed: 1 Injured:0,Children killed self
460192,6-Dec-15,Louisiana,New Orleans,7300 block of Brevard Street,29.9510658,-90.0715323,0,1,N/A,Killed: 0 Injured:1,Children injured self
460401,5-Dec-15,California,Stockton,N/A,37.9527209,-121.2646166,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
459778,5-Dec-15,Ohio,Dayton,600 block of Hulbert Avenue,39.7589478,-84.1916069,0,1,N/A,Killed: 0 Injured:1,Children injured by children
458902,3-Dec-15,Ohio,Columbus,700 block of Kelton Avenue,39.9523362,-82.9587814,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
458902,3-Dec-15,Ohio,Columbus,700 block of Kelton Avenue,39.9523362,-82.9587814,0,1,N/A,Killed: 0 Injured:1,Children injured self
464760,2-Dec-15,Ohio,Columbus,N/A,40.0194619,-83.0119455,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
464760,2-Dec-15,Ohio,Columbus,N/A,40.0194619,-83.0119455,0,1,N/A,Killed: 0 Injured:1,Children injured self
455891,30-Nov-15,Tennessee,Nashville,84 Whitsett Road,36.1155617,-86.7348932,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
455891,30-Nov-15,Tennessee,Nashville,84 Whitsett Road,36.1155617,-86.7348932,0,1,N/A,Killed: 0 Injured:1,Children injured self
454770,28-Nov-15,New York,Rome,519 West Dominick,43.2153536,-75.4676763,1,0,N/A,Killed: 1 Injured:0,Children killed
454699,28-Nov-15,Georgia,Atlanta,1041 Martin Street SE,33.7257741,-84.3836503,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
454699,28-Nov-15,Georgia,Atlanta,1041 Martin Street SE,33.7257741,-84.3836503,1,0,N/A,Killed: 1 Injured:0,Children killed self
454747,26-Nov-15,Ohio,Baltic,102 Baltic Haus Drive,40.4403145,-81.6979789,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
454747,26-Nov-15,Ohio,Baltic,102 Baltic Haus Drive,40.4403145,-81.6979789,0,1,N/A,Killed: 0 Injured:1,Children injured self
452007,23-Nov-15,Ohio,Columbus,90 block of S Terrace Ave,39.9533603,-83.0663705,4,1,N/A,Killed: 4 Injured:1,Children killed
452007,23-Nov-15,Ohio,Columbus,90 block of S Terrace Ave,39.9533603,-83.0663705,4,1,N/A,Killed: 4 Injured:1,Children injured
451245,21-Nov-15,Tennessee,Goodlettsville,452 Moss Trail,36.3107123,-86.7067061,1,0,N/A,Killed: 1 Injured:0,Children killed by children
450382,19-Nov-15,Texas,Lubbock (county),N/A,33.5097508,-101.8439577,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
450382,19-Nov-15,Texas,Lubbock (county),N/A,33.5097508,-101.8439577,0,1,N/A,Killed: 0 Injured:1,Children injured self
449691,18-Nov-15,Arkansas,Little Rock,3401 Lamar Street,34.7445792,-92.3112441,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
449691,18-Nov-15,Arkansas,Little Rock,3401 Lamar Street,34.7445792,-92.3112441,1,0,N/A,Killed: 1 Injured:0,Children killed self
448947,17-Nov-15,Arkansas,Benton,Nelson Court,34.5563708,-92.5592317,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
448947,17-Nov-15,Arkansas,Benton,Nelson Court,34.5563708,-92.5592317,1,0,N/A,Killed: 1 Injured:0,Children killed self
447584,15-Nov-15,Pennsylvania,York,200 block of North Richland Avenue,39.9569119,-76.7505694,1,0,N/A,Killed: 1 Injured:0,Children killed self
448110,15-Nov-15,South Carolina,Rock Hill,Amelia Avenue,34.9574005,-81.02254,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
448110,15-Nov-15,South Carolina,Rock Hill,Amelia Avenue,34.9574005,-81.02254,1,0,N/A,Killed: 1 Injured:0,Children killed self
448033,15-Nov-15,Oklahoma,Afton,E 310 Rd and OK 85,36.5682719,-94.9758055,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
446363,12-Nov-15,Illinois,Chicago,9000 block of South Bishop,41.6963263,-87.6577981,0,1,N/A,Killed: 0 Injured:1,Children injured by children
461070,12-Nov-15,Texas,Houston,Old Telegraph Rd and Ridge Hollow Dr,29.9519906,-95.4536622,0,1,N/A,Killed: 0 Injured:1,Children injured
446006,11-Nov-15,Georgia,Jackson,500 block of Carr Avenue,33.291039,-83.9478714,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
446006,11-Nov-15,Georgia,Jackson,500 block of Carr Avenue,33.291039,-83.9478714,1,0,N/A,Killed: 1 Injured:0,Children killed self
444725,9-Nov-15,Michigan,Detroit,6600 block of Barton Street,42.3493682,-83.1378007,1,0,N/A,Killed: 1 Injured:0,Children killed by children
443266,6-Nov-15,Michigan,Troy,2105 South Blvd W,42.6204882,-83.2450387,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
443266,6-Nov-15,Michigan,Troy,2105 South Blvd W,42.6204882,-83.2450387,0,1,N/A,Killed: 0 Injured:1,Children injured self
443233,6-Nov-15,New Jersey,Plainfield,300 block of Evona Ave,40.5999336,-74.4447577,1,2,N/A,Killed: 1 Injured:2,Children injured
445777,5-Nov-15,Georgia,Moultrie,60 Greenwood Avenue,31.1759881,-83.8044982,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
443430,4-Nov-15,Kentucky,Owensboro,2742 Western Pkwy,37.7472964,-87.1128438,1,0,N/A,Killed: 1 Injured:0,Children killed self
442358,4-Nov-15,New Jersey,Asbury Park,Springwood Ave and Atkins Ave,40.2150696,-74.0207784,0,2,N/A,Killed: 0 Injured:2,Children injured
440972,2-Nov-15,Illinois,Chicago,8000 S Damen Ave,41.7482686,-87.6733118,1,0,N/A,Killed: 1 Injured:0,Children killed
440450,1-Nov-15,Pennsylvania,Pittsburgh,456 Hays Ave,40.410587,-79.987251,1,1,N/A,Killed: 1 Injured:1,Children killed
439235,30-Oct-15,Arizona,Phoenix,18th Street and Baseline Road,33.3778238,-112.0473456,0,1,N/A,Killed: 0 Injured:1,Children injured self
439251,29-Oct-15,Florida,Fort Myers,3600 block of Seminole Avenue,26.6631129,-81.8406679,0,1,N/A,Killed: 0 Injured:1,Children injured self
438178,27-Oct-15,Georgia,Acworth,1059 Athena Court,34.0762958,-84.6366103,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
438178,27-Oct-15,Georgia,Acworth,1059 Athena Court,34.0762958,-84.6366103,1,0,N/A,Killed: 1 Injured:0,Children killed self
436177,24-Oct-15,Pennsylvania,Erie,2057 Charleston Ave,42.076612,-80.1068368,0,1,N/A,Killed: 0 Injured:1,Children injured by children
436151,24-Oct-15,Arkansas,Forrest City,N/A,35.0092581,-90.7852312,0,1,N/A,Killed: 0 Injured:1,Children injured
437473,24-Oct-15,Florida,Cape Coral,1518 Northeast 43rd Lane,26.7388661,-81.9420373,1,2,N/A,Killed: 1 Injured:2,Children injured
447561,24-Oct-15,Texas,Mission,4600 block of Sorita Street,26.2138191,-98.3810597,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
447561,24-Oct-15,Texas,Mission,4600 block of Sorita Street,26.2138191,-98.3810597,0,1,N/A,Killed: 0 Injured:1,Children injured self
436180,23-Oct-15,Florida,Bartow,Hunt Road,27.9590595,-81.7756599,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
436180,23-Oct-15,Florida,Bartow,Hunt Road,27.9590595,-81.7756599,0,1,N/A,Killed: 0 Injured:1,Children injured self
433558,20-Oct-15,New Mexico,Albuquerque,I-40 and 98th St NW,35.0734594,-106.7418497,1,0,N/A,Killed: 1 Injured:0,Children killed
433026,19-Oct-15,Georgia,Rhine,Oak Grove Church Road,31.9852983,-83.1901896,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
433026,19-Oct-15,Georgia,Rhine,Oak Grove Church Road,31.9852983,-83.1901896,0,1,N/A,Killed: 0 Injured:1,Children injured self
432413,17-Oct-15,Illinois,Chicago,1000 block of N Francisco Ave,41.8993775,-87.6995684,1,0,N/A,Killed: 1 Injured:0,Children killed by children
431806,16-Oct-15,West Virginia,Cedar Grove,200 block of William Street,38.2212146,-81.4278932,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
432013,12-Oct-15,Georgia,Pendergrass,N/A,34.1623292,-83.6779473,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
432013,12-Oct-15,Georgia,Pendergrass,N/A,34.1623292,-83.6779473,0,1,N/A,Killed: 0 Injured:1,Children injured by children
428781,11-Oct-15,Nevada,Las Vegas,9100 block of Wine Cellar Avenue,36.0247823,-115.2906807,1,0,N/A,Killed: 1 Injured:0,Children killed self
429124,11-Oct-15,South Carolina,Rock Hill,1100 block of Stanley Drive,34.9248667,-81.0250784,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
428562,10-Oct-15,Utah,Hyrum,N/A,41.6340996,-111.8521653,1,0,N/A,Killed: 1 Injured:0,Children killed
427983,8-Oct-15,New Mexico,Dulce,N/A,36.9336211,-106.9989265,2,0,N/A,Killed: 2 Injured:0,Children killed
427800,8-Oct-15,Indiana,Peru,36000 block of Beale Court,40.6762698,-86.1651253,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
425119,3-Oct-15,Tennessee,White Pine,Robin Road,36.0963941,-83.2799875,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
425119,3-Oct-15,Tennessee,White Pine,Robin Road,36.0963941,-83.2799875,1,0,N/A,Killed: 1 Injured:0,Children killed by children
425620,2-Oct-15,Ohio,Carrollton,8400 block of Bay Road,40.5494189,-80.9327262,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
422376,28-Sep-15,Pennsylvania,Philadelphia,5000 block of Boudinot St,40.0251284,-75.1167228,0,3,N/A,Killed: 0 Injured:3,Children injured
421650,28-Sep-15,Ohio,Cincinnati,1800 block of Hewitt Ave,39.1373897,-84.4719926,0,5,N/A,Killed: 0 Injured:5,Children injured
419879,24-Sep-15,Michigan,Battle Creek,120 block of Greentree Boulevard,42.2566057,-85.1948995,0,1,N/A,Killed: 0 Injured:1,Children injured self
419698,24-Sep-15,Oregon,Dallas,2000 block of Mistletoe Road,44.9093553,-123.3091493,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
419698,24-Sep-15,Oregon,Dallas,2000 block of Mistletoe Road,44.9093553,-123.3091493,0,1,N/A,Killed: 0 Injured:1,Children injured self
417963,22-Sep-15,New York,Lake Placid,The Commons Way,44.2787117,-73.9911953,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
417154,20-Sep-15,Utah,Ogden,100 block of N Pingree Ave,41.2616612,-111.9752627,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
414436,15-Sep-15,Ohio,Cleveland,East 113th Street and Regalia,41.463643,-81.6050714,1,1,N/A,Killed: 1 Injured:1,Children killed
411221,9-Sep-15,Pennsylvania,Pittsburgh,2400 block of Chauncy St,40.4477633,-79.9735347,0,1,N/A,Killed: 0 Injured:1,Children injured
410022,8-Sep-15,Arizona,Casa Grande,N/A,32.9110027,-111.7733902,0,1,N/A,Killed: 0 Injured:1,Children injured
409780,7-Sep-15,Missouri,Belton,I-49,38.8176559,-94.5098481,0,2,N/A,Killed: 0 Injured:2,Children injured
