Incident ID,Incident Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
997860,28-Nov-17,Pennsylvania,Philadelphia,3500 block of Lancaster Avenue,Pennsylvania Philadelphia 3500 block of Lancaster Avenue,39.957731,-75.1927023,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
996799,27-Nov-17,Arkansas,Pine Bluff,1204 L A Prexy Davis Dr,Arkansas Pine Bluff 1204 L A Prexy Davis Dr,34.2416788,-92.0237987,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
999019,26-Nov-17,South Carolina,Beaufort,801 Carteret St,South Carolina Beaufort 801 Carteret St,32.4365894,-80.6691684,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
991818,17-Nov-17,Texas,Texarkana,2500 N Robison Rd,Texas Texarkana 2500 N Robison Rd,33.4433691,-94.07937,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
987611,14-Nov-17,California,Corning,17357 Stagecoach Rd,California Corning 17357 Stagecoach Rd,40.0187478,-122.3930903,6,12,School Incidents,Killed: 6 Injured:12,School_elementary/secondary
987531,14-Nov-17,Florida,Minneola,101 N Hancock Rd,Florida Minneola 101 N Hancock Rd,28.5813947,-81.7208341,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
987016,11-Nov-17,Georgia,Albany,504 College Dr,Georgia Albany 504 College Dr,31.5734365,-84.1425655,0,2,School Incidents,Killed: 0 Injured:2,School_University/college
985217,10-Nov-17,Georgia,Milledgeville,220 N ABC St,Georgia Milledgeville 220 N ABC St,33.090509,-83.264271,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
984668,9-Nov-17,Georgia,Atlanta,6015 Feldwood Rd,Georgia Atlanta 6015 Feldwood Rd,33.5906862,-84.5194767,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
982553,5-Nov-17,Delaware,Dover,1200 N Dupont Hwy,Delaware Dover 1200 N Dupont Hwy,39.1883384,-75.5397644,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
977545,31-Oct-17,California,Riverside,6201 Shaker Dr,California Riverside 6201 Shaker Dr,33.9380444,-117.344134,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
977436,30-Oct-17,Utah,Salt Lake City,300 Wakara Way,Utah Salt Lake City 300 Wakara Way,40.765372,-111.8238103,1,1,School Incidents,Killed: 1 Injured:1,School_University/college
972748,25-Oct-17,New York,Utica,1203 Hilton Ave,New York Utica 1203 Hilton Ave,43.0820122,-75.2149054,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
972035,25-Oct-17,Louisiana,Grambling,403 Main St,Louisiana Grambling 403 Main St,32.5221156,-92.7145047,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
965224,19-Oct-17,North Carolina,Rocky Mount,1400 Bethlehem Rd,North Carolina Rocky Mount 1400 Bethlehem Rd,35.9393034,-77.835667,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
964525,19-Oct-17,Virginia,Petersburg,50 block of Hayden St,Virginia Petersburg 50 block of Hayden St,37.2347709,-77.4210926,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
964595,18-Oct-17,Indiana,South Bend,4747 W Washington St,Indiana South Bend 4747 W Washington St,41.6753115,-86.315173,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
963437,18-Oct-17,Mississippi,Pontotoc,Rental St,Mississippi Pontotoc Rental St,34.2478831,-88.998673,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
962999,18-Oct-17,Illinois,Rockford,400 block of S 5th St,Illinois Rockford 400 block of S 5th St,42.2636932,-89.0837521,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
958686,14-Oct-17,North Carolina,Kernersville,512 W Mountain St,North Carolina Kernersville 512 W Mountain St,36.1273577,-80.0811891,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
959017,14-Oct-17,Virginia,Petersburg,Hayden Street,Virginia Petersburg Hayden Street,37.2353076,-77.4187673,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
957702,12-Oct-17,Indiana,Monticello,715 W Ohio St,Indiana Monticello 715 W Ohio St,40.7389013,-86.772106,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
996694,11-Oct-17,Massachusetts,Easton,405 Washington St,Massachusetts Easton 405 Washington St,42.059104,-71.089157,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
955739,9-Oct-17,Texas,Lubbock,413 Flint Avenue,Texas Lubbock 413 Flint Avenue,33.5916548,-101.8797874,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
953046,4-Oct-17,Georgia,Augusta,Barton Chapel Rd,Georgia Augusta Barton Chapel Rd,33.442487,-82.086210500000007,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
951075,3-Oct-17,Michigan,Oxford,745 N Oxford Rd,Michigan Oxford 745 N Oxford Rd,42.8382865,-83.2618071,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
954254,2-Oct-17,Utah,Saratoga Springs,99 N 200 W,Utah Saratoga Springs 99 N 200 W,40.3642854,-111.9229987,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
945095,29-Sep-17,Missouri,Lees Summit,901 NE Douglas St,Missouri Lees Summit 901 NE Douglas St,38.9288951,-94.3773113,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
944156,28-Sep-17,Kentucky,Lexington,400 Wilson Downing Rd,Kentucky Lexington 400 Wilson Downing Rd,37.9791767,-84.511896,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
943220,27-Sep-17,Florida,Jacksonville,4715 Capper Rd,Florida Jacksonville 4715 Capper Rd,30.4300618,-81.7243827,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
943359,27-Sep-17,Illinois,Collinsville,2201 S Morrison Ave,Illinois Collinsville 2201 S Morrison Ave,38.6469412,-90.0139726,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
940508,24-Sep-17,Indiana,Bloomington,301 S Indiana Ave,Indiana Bloomington 301 S Indiana Ave,39.1636182,-86.5262581,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
939142,21-Sep-17,Louisiana,Grambling,Main St,Louisiana Grambling Main St,32.5215801,-92.7136489,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
937674,20-Sep-17,Illinois,Mattoon,2521 Walnut Ave,Illinois Mattoon 2521 Walnut Ave,39.4733491,-88.3864445,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
938113,20-Sep-17,Mississippi,Jackson,601 Beasley Rd,Mississippi Jackson 601 Beasley Rd,32.3846623,-90.1720324,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
935493,17-Sep-17,Ohio,Akron,344 Wheeler St,Ohio Akron 344 Wheeler St,41.0704757,-81.5103318,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
934913,16-Sep-17,Georgia,Atlanta,North Ave NW,Georgia Atlanta North Ave NW,33.7689479,-84.4214445,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
934649,14-Sep-17,New Hampshire,Concord,31 College Dr,New Hampshire Concord 31 College Dr,43.2229813,-71.5276238,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
932181,13-Sep-17,Washington,Rockford,14626 S Jackson Rd,Washington Rockford 14626 S Jackson Rd,47.5200002,-117.1963944,1,3,School Incidents,Killed: 1 Injured:3,School_elementary/secondary
931880,12-Sep-17,Minnesota,Saint Paul,2004 Randolph Ave,Minnesota Saint Paul 2004 Randolph Ave,44.9246208,-93.1816147,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
932591,12-Sep-17,Tennessee,Nashville,15th Ave S,Tennessee Nashville 15th Ave S,36.1417511,-86.7909134,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
929589,8-Sep-17,Arkansas,North Little Rock,101 W 22nd St,Arkansas North Little Rock 101 W 22nd St,34.7763396,-92.2681171,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
927459,5-Sep-17,Tennessee,Nashville,3402 Alameda St,Tennessee Nashville 3402 Alameda St,36.164643,-86.8271983,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
924792,1-Sep-17,Florida,Jacksonville,1 UNF Dr,Florida Jacksonville 1 UNF Dr,30.2729275,-81.5092789,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
925335,1-Sep-17,South Carolina,North Charleston,1087 E Montague Ave,South Carolina North Charleston 1087 E Montague Ave,32.8806786,-79.9788917,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
938063,1-Sep-17,Texas,College Station,500 block of Coke Street,Texas College Station 500 block of Coke Street,30.6126663,-96.3375325,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
925650,30-Aug-17,South Carolina,Blacksburg,Forest View Rd,South Carolina Blacksburg Forest View Rd,35.0928066,-81.3778457,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
920678,25-Aug-17,Tennessee,Nashville,2410 26th Ave N,Tennessee Nashville 2410 26th Ave N,36.188493,-86.8182962,0,3,School Incidents,Killed: 0 Injured:3,School_elementary/secondary
919851,24-Aug-17,Alabama,Sumiton,101 State St,Alabama Sumiton 101 State St,33.7478006,-87.050599,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
915036,17-Aug-17,Georgia,Lithia Springs,2520 E County Line Rd,Georgia Lithia Springs 2520 E County Line Rd,33.7558054,-84.6577207,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
911903,4-Aug-17,Florida,Okeechobee,826 NE 16th Ave,Florida Okeechobee 826 NE 16th Ave,27.250463,-80.81263,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
896779,23-Jul-17,Arizona,Tucson,202 W Anklam Rd,Arizona Tucson 202 W Anklam Rd,32.2249227,-111.0281258,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
889361,13-Jul-17,Nevada,Las Vegas,Harmon and Swenson,Nevada Las Vegas Harmon and Swenson,36.1081697,-115.2055202,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
879583,29-Jun-17,California,Goleta (Isla Vista),Parking Structure 22,California Goleta (Isla Vista) Parking Structure 22,34.4135938,-119.8526153,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
874412,23-Jun-17,Washington,Tacoma,3300 N 11th St,Washington Tacoma 3300 N 11th St,47.2599181,-122.4794197,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
873615,22-Jun-17,Missouri,Springfield,1333 S Grant Ave,Missouri Springfield 1333 S Grant Ave,37.1900189,-93.3015569,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
873392,22-Jun-17,South Carolina,Florence,1411 E Old Marion Hwy,South Carolina Florence 1411 E Old Marion Hwy,34.2204742,-79.7319376,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
874500,21-Jun-17,Ohio,Cleveland,Thornhill Dr and Arlington Rd,Ohio Cleveland Thornhill Dr and Arlington Rd,41.5313966,-81.597309,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
868704,16-Jun-17,Illinois,Chicago,9239 S Jeffery Ave,Illinois Chicago 9239 S Jeffery Ave,41.7268479,-87.5751922,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
860385,5-Jun-17,Indiana,Fort Wayne,4530 Lahmeyer Rd,Indiana Fort Wayne 4530 Lahmeyer Rd,41.1216724,-85.0460538,1,2,School Incidents,Killed: 1 Injured:2,School_University/college
851333,24-May-17,Alabama,Greensboro,1221 Baptist Hill Road,Alabama Greensboro 1221 Baptist Hill Road,32.7079616,-87.5882996,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
846679,18-May-17,Florida,Coral Springs,10600 Riverside Dr,Florida Coral Springs 10600 Riverside Dr,26.2323072,-80.268546,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
843796,15-May-17,Louisiana,Lake Charles (Moss Bluff),215 School St,Louisiana Lake Charles (Moss Bluff) 215 School St,30.2999372,-93.2032915,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
837555,6-May-17,California,San Diego,3710 Del Mar Heights Rd,California San Diego 3710 Del Mar Heights Rd,32.9574274,-117.2250268,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
834858,3-May-17,Texas,Irving,5001 North MacArthur Boulevard,Texas Irving 5001 North MacArthur Boulevard,32.8751647,-96.9626556,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
833643,1-May-17,Tennessee,Nashville,2405 Emmett Avenue,Tennessee Nashville 2405 Emmett Avenue,36.1950561,-86.7477857,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
832092,28-Apr-17,Wisconsin,Milwaukee,5115 W Keefe Ave,Wisconsin Milwaukee 5115 W Keefe Ave,43.082308,-87.9777328,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
829817,27-Apr-17,Texas,Austin,San Jacinto Blvd & E Dean Keeton St,Texas Austin San Jacinto Blvd & E Dean Keeton St,30.2893708,-97.7346033,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
825758,20-Apr-17,North Carolina,Greensboro,410 S Benbow St,North Carolina Greensboro 410 S Benbow St,36.0706646,-79.7707335,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
825380,20-Apr-17,Texas,Austin,6101 Patton Ranch Rd,Texas Austin 6101 Patton Ranch Rd,30.2379764,-97.8587262,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
821803,15-Apr-17,Oklahoma,Tulsa,1514 E Zion St,Oklahoma Tulsa 1514 E Zion St,36.1882748,-95.9707145,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
815812,10-Apr-17,California,San Bernardino,5378 N H St,California San Bernardino 5378 N H St,34.1799356,-117.301629,3,1,School Incidents,Killed: 3 Injured:1,School_elementary/secondary
816373,10-Apr-17,Ohio,Columbus,1320 Duxberry Ave,Ohio Columbus 1320 Duxberry Ave,40.0096766,-82.9738455,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
820067,8-Apr-17,North Carolina,Elizabeth City,1704 Weeksville Rd,North Carolina Elizabeth City 1704 Weeksville Rd,36.2830401,-76.2141887,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
814353,7-Apr-17,Minnesota,Saint Paul,2115 Summit Ave,Minnesota Saint Paul 2115 Summit Ave,44.9426286,-93.1882092,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
809995,31-Mar-17,Florida,Pensacola,11000 University Pkwy,Florida Pensacola 11000 University Pkwy,30.5434177,-87.221513,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
805619,28-Mar-17,Pennsylvania,Pittsburgh (Penn Hills),250 Aster Street,Pennsylvania Pittsburgh (Penn Hills) 250 Aster Street,40.4809452,-79.8126898,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
805764,28-Mar-17,Pennsylvania,Butler,210 Mechling Dr,Pennsylvania Butler 210 Mechling Dr,40.8430544,-79.8892692,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
806318,28-Mar-17,Texas,Houston,Naylor St,Texas Houston Naylor St,29.7700551,-95.3575891,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
802062,24-Mar-17,California,San Diego,1005 47th St,California San Diego 1005 47th St,32.7171932,-117.0922332,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
800684,22-Mar-17,Texas,Houston,6900 Scott St,Texas Houston 6900 Scott St,29.6916693,-95.3639718,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
799401,21-Mar-17,California,King City,720 Broadway Street,California King City 720 Broadway Street,36.209556,-121.1340756,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
799186,20-Mar-17,Florida,Deltona,751 Howland Blvd,Florida Deltona 751 Howland Blvd,28.884371,-81.167346,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
795599,16-Mar-17,Alabama,Montgomery,225 Ann Street,Alabama Montgomery 225 Ann Street,32.3786028,-86.2711679,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
793547,13-Mar-17,Ohio,Wilberforce,1400 Bush Row Road,Ohio Wilberforce 1400 Bush Row Road,39.714915,-83.8771617,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
793879,9-Mar-17,Arkansas,Prescott,736 Martin St,Arkansas Prescott 736 Martin St,33.7913217,-93.3775516,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
787308,3-Mar-17,Pennsylvania,Philadelphia,4400 block of N 19th St,Pennsylvania Philadelphia 4400 block of N 19th St,40.0213425,-75.1569852,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
783516,26-Feb-17,Virginia,Williamsburg,Stadium Drive,Virginia Williamsburg Stadium Drive,37.2727164,-76.7134986,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
772041,10-Feb-17,Florida,Miami,120 NW 59th St,Florida Miami 120 NW 59th St,25.8293817,-80.198031,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
770729,7-Feb-17,Missouri,Warrensburg,108 W South St,Missouri Warrensburg 108 W South St,38.7581171,-93.7383776,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
768320,6-Feb-17,Louisiana,Baton Rouge (Scotlandville),9870 Scotland Ave,Louisiana Baton Rouge (Scotlandville) 9870 Scotland Ave,30.5334534,-91.1774886,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
768330,6-Feb-17,Louisiana,Zachary,4100 Bronco Ln,Louisiana Zachary 4100 Bronco Ln,30.6529362,-91.1610964,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
763920,30-Jan-17,Alabama,Mobile,2051 Military Rd,Alabama Mobile 2051 Military Rd,30.6268201,-88.0858016,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
761727,27-Jan-17,South Carolina,Aiken,232 E Pine Log Rd,South Carolina Aiken 232 E Pine Log Rd,33.521949,-81.7125391,0,3,School Incidents,Killed: 0 Injured:3,School_elementary/secondary
761890,27-Jan-17,Illinois,Naperville,2815 Mistflower Lane,Illinois Naperville 2815 Mistflower Lane,41.6963097,-88.2092056,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
759633,25-Jan-17,Michigan,Detroit,12800 Visger Street,Michigan Detroit 12800 Visger Street,42.2695614,-83.1617176,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
760359,24-Jan-17,California,Vallejo,1800 Ascot Pkwy,California Vallejo 1800 Ascot Pkwy,38.1205707,-122.2029699,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
757724,22-Jan-17,Kansas,Manhattan,1825 Claflin Rd,Kansas Manhattan 1825 Claflin Rd,39.1923684,-96.5864056,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
756292,20-Jan-17,Washington,Seattle,4063 Spokane Lane,Washington Seattle 4063 Spokane Lane,47.6569811,-122.3090811,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
755633,20-Jan-17,Ohio,West Liberty,7208 US 68,Ohio West Liberty 7208 US 68,40.2157168,-83.7546063,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
755933,19-Jan-17,South Carolina,Gresham,Eulonia Rd,South Carolina Gresham Eulonia Rd,33.989847,-79.3945,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
754263,17-Jan-17,Florida,Eastpoint,85 School Rd,Florida Eastpoint 85 School Rd,29.7435865,-84.876133,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
748069,11-Jan-17,Missouri,Grandview,2300 High Grove Rd,Missouri Grandview 2300 High Grove Rd,38.8882699,-94.514107,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
748044,9-Jan-17,Alabama,Alexander City,359 State St,Alabama Alexander City 359 State St,32.9452861,-85.9487372,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
743395,5-Jan-17,Ohio,Lebanon,3525 North State Route 48,Ohio Lebanon 3525 North State Route 48,39.4888225,-84.2021869,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
750684,2-Jan-17,New Mexico,Albuquerque,525 Buena Vista Dr SE,New Mexico Albuquerque 525 Buena Vista Dr SE,35.0740659,-106.6271502,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
741684,2-Jan-17,Indiana,Evansville,5400 N 1st Ave,Indiana Evansville 5400 N 1st Ave,38.029056,-87.577349,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
737470,29-Dec-16,Utah,Salt Lake City,500 South Chipeta Way,Utah Salt Lake City 500 South Chipeta Way,40.75845,-111.824557,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
730019,20-Dec-16,New York,Brooklyn,6565 Flatlands Ave,New York Brooklyn 6565 Flatlands Ave,40.6336811,-73.9175196,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
722438,9-Dec-16,Missouri,Saint Louis,4532 Weber Road,Missouri Saint Louis 4532 Weber Road,38.5520018,-90.3014141,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
722020,8-Dec-16,Tennessee,Memphis,5151 Scottsdale Avenue,Tennessee Memphis 5151 Scottsdale Avenue,35.0579604,-89.8919643,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
720484,7-Dec-16,Nevada,Reno,2880 Sutro St,Nevada Reno 2880 Sutro St,39.5536625,-119.7969186,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
717731,2-Dec-16,Kansas,Wichita,26th and Madison,Kansas Wichita 26th and Madison,37.7318079,-97.3102372,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
715888,1-Dec-16,Utah,Bountiful,955 E 1800 S,Utah Bountiful 955 E 1800 S,40.8723043,-111.8602122,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
712625,28-Nov-16,Ohio,Columbus,2041 College Rd North,Ohio Columbus 2041 College Rd North,40.0035621,-83.0111758,1,1,School Incidents,Killed: 1 Injured:1,School_University/college
703341,17-Nov-16,Louisiana,Baton Rouge,2 Roosevelt Steptoe Drive,Louisiana Baton Rouge 2 Roosevelt Steptoe Drive,30.5238046,-91.1947132,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
700788,14-Nov-16,New Mexico,Las Cruces,300 Chamisa Village,New Mexico Las Cruces 300 Chamisa Village,32.2822808,-106.7452106,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
698855,11-Nov-16,Michigan,Auburn,500 West Midland Road,Michigan Auburn 500 West Midland Road,43.6049505,-84.0782016,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
697250,9-Nov-16,Georgia,Savannah,400 Pennsylvania Ave.,Georgia Savannah 400 Pennsylvania Ave.,32.0628581,-81.0573534,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
694980,7-Nov-16,Texas,Houston,9745 Bissonnet Street,Texas Houston 9745 Bissonnet Street,29.6743728,-95.5491774,1,1,School Incidents,Killed: 1 Injured:1,School_elementary/secondary
693706,3-Nov-16,Colorado,Berthoud,850 Spartan Avenue,Colorado Berthoud 850 Spartan Avenue,40.29891,-105.0865215,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
692099,2-Nov-16,Colorado,Grand Junction,1400 North 5th Street,Colorado Grand Junction 1400 North 5th Street,39.0796575,-108.5623178,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
691519,1-Nov-16,Missouri,Jefferson City,820 Chestnut St,Missouri Jefferson City 820 Chestnut St,38.5638416,-92.1695058,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
691828,29-Oct-16,Alaska,Fairbanks,722 Kuskokwim Way,Alaska Fairbanks 722 Kuskokwim Way,64.859441,-147.833018,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
686905,26-Oct-16,Virginia,Richmond,6700 Cedar Croft St,Virginia Richmond 6700 Cedar Croft St,37.6129203,-77.4795408,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
684716,25-Oct-16,Utah,Sandy,615 E. 8000 South,Utah Sandy 615 E. 8000 South,40.6069828,-111.8738129,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
683581,23-Oct-16,Michigan,Grand Rapids,6191 Kraft Avenue SE,Michigan Grand Rapids 6191 Kraft Avenue SE,42.8483551,-85.5300821,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
680697,19-Oct-16,New York,Bronx,1260 Franklin Avenue,New York Bronx 1260 Franklin Avenue,40.8308954,-73.9023857,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
679290,18-Oct-16,California,San Francisco,325 La Grande Ave,California San Francisco 325 La Grande Ave,37.7194881,-122.425285,0,4,School Incidents,Killed: 0 Injured:4,School_elementary/secondary
679596,18-Oct-16,Wisconsin,Madison,3591 Anderson Street,Wisconsin Madison 3591 Anderson Street,43.1205678,-89.325552,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
678338,17-Oct-16,Ohio,Cincinnati,101 West Daniels Street,Ohio Cincinnati 101 West Daniels Street,39.1319279,-84.5132756,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
678868,17-Oct-16,Alabama,Fairfield,5500 Myron Massey Boulevard,Alabama Fairfield 5500 Myron Massey Boulevard,33.4808315,-86.9082875,0,2,School Incidents,Killed: 0 Injured:2,School_University/college
679235,16-Oct-16,Massachusetts,Dartmouth,285 Old Westport Rd,Massachusetts Dartmouth 285 Old Westport Rd,41.6308902,-71.0067053,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
677770,16-Oct-16,Alabama,Troy,600 University Ave,Alabama Troy 600 University Ave,31.7996831,-85.9598422,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
677339,16-Oct-16,Pennsylvania,Lincoln University,1570 Baltimore Pike,Pennsylvania Lincoln University 1570 Baltimore Pike,39.8072687,-75.9285899,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
677205,15-Oct-16,Georgia,Atlanta,3450 Benjamin E Mays Dr SW,Georgia Atlanta 3450 Benjamin E Mays Dr SW,33.7342578,-84.5037019,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
675433,13-Oct-16,Ohio,Columbus,1320 Duxberry Ave,Ohio Columbus 1320 Duxberry Ave,40.0096766,-82.9738455,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
670064,5-Oct-16,Colorado,Boulder,2150 Stadium Dr,Colorado Boulder 2150 Stadium Dr,40.0092353,-105.2679383,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
668808,3-Oct-16,Minnesota,Willmar,2101 15th Avenue NW,Minnesota Willmar 2101 15th Avenue NW,45.1376151,-95.0732444,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
668935,1-Oct-16,North Carolina,Fayetteville,2201 Hull Rd,North Carolina Fayetteville 2201 Hull Rd,35.0679677,-78.9252883,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
666962,30-Sep-16,Illinois,Chicago,4300 block of West Jackson Boulevard,Illinois Chicago 4300 block of West Jackson Boulevard,41.877181,-87.7330661,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
664971,28-Sep-16,South Carolina,Townville,105 Townville School Road,South Carolina Townville 105 Townville School Road,34.5638684,-82.9025299,2,2,School Incidents,Killed: 2 Injured:2,School_elementary/secondary
665277,27-Sep-16,Ohio,Cincinnati,3900 Vincent Ave,Ohio Cincinnati 3900 Vincent Ave,39.1121585,-84.5801896,0,3,School Incidents,Killed: 0 Injured:3,School_elementary/secondary
663961,26-Sep-16,Michigan,Jackson,310 West Morrell Street,Michigan Jackson 310 West Morrell Street,42.2406319,-84.4125065,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
