Incident_ID,Incident_Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col
2164686,11/10/21,Pennsylvania,Greensburg,65 Mennel Dr,Pennsylvania Greensburg 65 Mennel Dr,40.3243848,-79.5397626,0,0,School Incidents,Killed: 0 Injured:0
2163320,11/09/21,Maryland,Salisbury,300 E College Ave,Maryland Salisbury 300 E College Ave,38.3464671,-75.5944247,0,0,School Incidents,Killed: 0 Injured:0
2163553,11/09/21,Minnesota,Saint Paul,2416 11th Ave,Minnesota Saint Paul 2416 11th Ave,45.013815,-92.9987227,0,0,School Incidents,Killed: 0 Injured:0
2164702,11/09/21,Missouri,Kansas City (Raytown),8211 Sterling Ave,Missouri Kansas City (Raytown) 8211 Sterling Ave,38.9736311,-94.4492444,0,0,School Incidents,Killed: 0 Injured:0
2163701,11/09/21,Mississippi,Biloxi,1845 Tribe Dr,Mississippi Biloxi 1845 Tribe Dr,30.43298,-88.9473718,0,0,School Incidents,Killed: 0 Injured:0
2163430,11/08/21,Delaware,Wilmington,1801 Milltown Rd,Delaware Wilmington 1801 Milltown Rd,39.7269802,-75.6752071,0,0,School Incidents,Killed: 0 Injured:0
2163331,11/08/21,Maryland,Baltimore,1100 Covington St,Maryland Baltimore 1100 Covington St,39.2767474,-76.6075137,0,0,School Incidents,Killed: 0 Injured:0
2164070,11/08/21,South Carolina,Aiken,449 Rutland Dr,South Carolina Aiken 449 Rutland Dr,33.5776229,-81.7122825,0,0,School Incidents,Killed: 0 Injured:0
2164691,11/08/21,New York,Plattsburgh,1585 Military Tpke,New York Plattsburgh 1585 Military Tpke,44.6932016,-73.5177368,0,0,School Incidents,Killed: 0 Injured:0
2170112,11/08/21,California,Barstow,430 S 1st Ave,California Barstow 430 S 1st Ave,34.8945549,-117.0286061,0,0,School Incidents,Killed: 0 Injured:0
2164552,11/08/21,New Mexico,Lovington,701 W Ave K,New Mexico Lovington 701 W Ave K,32.9360903,-103.3571494,0,0,School Incidents,Killed: 0 Injured:0
2162784,11/07/21,Louisiana,Monroe,700 University Ave,Louisiana Monroe 700 University Ave,32.528963,-92.0762487,0,1,School Incidents,Killed: 0 Injured:1
2163117,11/06/21,Florida,Oviedo,601 King St,Florida Oviedo 601 King St,28.6707085,-81.217804,0,0,School Incidents,Killed: 0 Injured:0
2167830,11/05/21,North Carolina,Rockwell,655 Holshouser Rd,North Carolina Rockwell 655 Holshouser Rd,35.5425183,-80.4338691,0,0,School Incidents,Killed: 0 Injured:0
2160197,11/05/21,Virginia,Hampton,40 Tide Mill Ln,Virginia Hampton 40 Tide Mill Ln,37.054831,-76.373294,0,0,School Incidents,Killed: 0 Injured:0
2164165,11/05/21,South Carolina,Columbia,120 Sparkleberry Ln,South Carolina Columbia 120 Sparkleberry Ln,34.1115259,-80.8836096,0,0,School Incidents,Killed: 0 Injured:0
2164688,11/05/21,Florida,Fort Myers,2600 Buckingham Rd,Florida Fort Myers 2600 Buckingham Rd,26.7053377,-81.7248102,0,0,School Incidents,Killed: 0 Injured:0
2159736,11/05/21,Florida,Fort Lauderdale (Lauderdale Lakes),3050 NW 41st St,Florida Fort Lauderdale (Lauderdale Lakes) 3050 NW 41st St,26.1784862,-80.1840192,0,0,School Incidents,Killed: 0 Injured:0
2159451,11/04/21,Utah,Salt Lake City (West Valley City),3580 S 3600 W,Utah Salt Lake City (West Valley City) 3580 S 3600 W,40.6953092,-111.9772215,0,0,School Incidents,Killed: 0 Injured:0
2160188,11/04/21,Kentucky,Louisville,2501 Rockford Ln,Kentucky Louisville 2501 Rockford Ln,38.1783652,-85.8437848,0,0,School Incidents,Killed: 0 Injured:0
2160185,11/04/21,Kentucky,Louisville,7601 St Andrews Church Rd,Kentucky Louisville 7601 St Andrews Church Rd,38.151858,-85.8124021,0,0,School Incidents,Killed: 0 Injured:0
2159455,11/04/21,Illinois,Bloomington,1202 E Locust St,Illinois Bloomington 1202 E Locust St,40.48687,-88.973996,0,0,School Incidents,Killed: 0 Injured:0
2161398,11/04/21,New Mexico,Roswell,701 E Country Club Rd,New Mexico Roswell 701 E Country Club Rd,33.4248508,-104.5107646,0,0,School Incidents,Killed: 0 Injured:0
2159709,11/04/21,Florida,Lehigh Acres,525 Charwood Ave S,Florida Lehigh Acres 525 Charwood Ave S,26.5690376,-81.614939,0,0,School Incidents,Killed: 0 Injured:0
2162858,11/04/21,Kentucky,Russellville,2200 Bowling Green Rd,Kentucky Russellville 2200 Bowling Green Rd,36.8447895,-86.8488558,0,0,School Incidents,Killed: 0 Injured:0
2158392,11/03/21,North Carolina,Huntersville,11530 Beatties Ford Rd,North Carolina Huntersville 11530 Beatties Ford Rd,35.3792074,-80.9110403,0,0,School Incidents,Killed: 0 Injured:0
2158334,11/03/21,South Carolina,Greenville,210 Duncan Chapel Rd,South Carolina Greenville 210 Duncan Chapel Rd,34.9096713,-82.4279611,0,0,School Incidents,Killed: 0 Injured:0
2161636,11/03/21,California,Stockton,4600 E Fremont St,California Stockton 4600 E Fremont St,37.9679527,-121.2372397,0,0,School Incidents,Killed: 0 Injured:0
2158571,11/03/21,Virginia,Hopewell,400 S Mesa Dr,Virginia Hopewell 400 S Mesa Dr,37.2898473,-77.3154809,0,0,School Incidents,Killed: 0 Injured:0
2160343,11/03/21,Oklahoma,Oklahoma City,8300 SW 37th St,Oklahoma Oklahoma City 8300 SW 37th St,35.4253743,-97.6607876,0,0,School Incidents,Killed: 0 Injured:0
2182619,11/02/21,New Mexico,Hobbs,2500 N Jefferson St,New Mexico Hobbs 2500 N Jefferson St,32.7287238,-103.1222288,0,0,School Incidents,Killed: 0 Injured:0
2157523,11/02/21,Georgia,Lawrenceville,Spring Lake Rd,Georgia Lawrenceville Spring Lake Rd,33.9564245,-83.9586132,1,0,School Incidents,Killed: 1 Injured:0
2157445,11/02/21,Texas,Aransas Pass,450 S Ave A,Texas Aransas Pass 450 S Ave A,27.9129049,-97.168083,1,0,School Incidents,Killed: 1 Injured:0
2156271,11/01/21,Texas,Mission,1802 Cleo Dawson St,Texas Mission 1802 Cleo Dawson St,26.2228547,-98.3294633,0,0,School Incidents,Killed: 0 Injured:0
2161244,11/01/21,Ohio,Hilliard,5100 Davidson Rd,Ohio Hilliard 5100 Davidson Rd,40.048973,-83.157486,0,0,School Incidents,Killed: 0 Injured:0
2156931,11/01/21,Kentucky,Louisville,1281 Gilmore Ln,Kentucky Louisville 1281 Gilmore Ln,38.1797198,-85.7059937,0,0,School Incidents,Killed: 0 Injured:0
2157824,11/01/21,Maryland,Gwynn Oak (Woodlawn),1801 Woodlawn Dr,Maryland Gwynn Oak (Woodlawn) 1801 Woodlawn Dr,39.3159988,-76.7335452,0,0,School Incidents,Killed: 0 Injured:0
2159517,11/01/21,Mississippi,Madison,200 Crawford St,Mississippi Madison 200 Crawford St,32.46353,-90.123375,0,0,School Incidents,Killed: 0 Injured:0
2156770,11/01/21,Louisiana,Farmerville,1126 LA-33,Louisiana Farmerville 1126 LA-33,32.7796319,-92.4079422,0,0,School Incidents,Killed: 0 Injured:0
2159476,11/01/21,Mississippi,Richland,175 Wilson Dr,Mississippi Richland 175 Wilson Dr,32.2152552,-90.1503931,0,0,School Incidents,Killed: 0 Injured:0
2154612,10/30/21,District of Columbia,Washington,3650 Ely Pl SE,District of Columbia Washington 3650 Ely Pl SE,38.8840115,-76.9532337,0,0,School Incidents,Killed: 0 Injured:0
2154024,10/29/21,Michigan,Byron Center,8500 Burlingame Ave SW,Michigan Byron Center 8500 Burlingame Ave SW,42.8110393,-85.7013624,0,0,School Incidents,Killed: 0 Injured:0
2153968,10/29/21,North Carolina,Winston Salem (Winston-salem),4527 Ogburn Ave,North Carolina Winston Salem (Winston-salem) 4527 Ogburn Ave,36.1563659,-80.2352944,0,0,School Incidents,Killed: 0 Injured:0
2153942,10/29/21,North Carolina,Charlotte,7600 IBM Dr,North Carolina Charlotte 7600 IBM Dr,35.3000467,-80.7688904,0,0,School Incidents,Killed: 0 Injured:0
2153813,10/29/21,Illinois,Chicago,3436 W Wilson Ave,Illinois Chicago 3436 W Wilson Ave,41.9657658,-87.7141829,0,0,School Incidents,Killed: 0 Injured:0
2162602,10/29/21,Virginia,Chesapeake,4410 Airline Blvd,Virginia Chesapeake 4410 Airline Blvd,36.791067,-76.4056376,0,0,School Incidents,Killed: 0 Injured:0
2154125,10/29/21,Louisiana,Baton Rouge,3730 Winbourne Ave,Louisiana Baton Rouge 3730 Winbourne Ave,30.4772301,-91.1521715,0,0,School Incidents,Killed: 0 Injured:0
2154127,10/29/21,Louisiana,Baton Rouge,3730 Winbourne Ave,Louisiana Baton Rouge 3730 Winbourne Ave,30.4772301,-91.1521715,0,0,School Incidents,Killed: 0 Injured:0
2154059,10/29/21,Virginia,Henrico,2910 N Parham Rd,Virginia Henrico 2910 N Parham Rd,37.6293253,-77.5468951,0,0,School Incidents,Killed: 0 Injured:0
2158194,10/28/21,Utah,Tooele,2152 N 400 W,Utah Tooele 2152 N 400 W,40.5676784,-112.311517,0,0,School Incidents,Killed: 0 Injured:0
2153994,10/28/21,Michigan,Addison,219 N Comstock St,Michigan Addison 219 N Comstock St,41.9883154,-84.3439346,0,0,School Incidents,Killed: 0 Injured:0
2153854,10/28/21,Texas,Grand Prairie,1160 Warrior Dr,Texas Grand Prairie 1160 Warrior Dr,32.6991344,-97.0212832,0,0,School Incidents,Killed: 0 Injured:0
2152792,10/28/21,New York,Brooklyn,50 Bedford Ave,New York Brooklyn 50 Bedford Ave,40.7220162,-73.9538965,0,0,School Incidents,Killed: 0 Injured:0
2154147,10/28/21,Louisiana,Bienville,325 Main St,Louisiana Bienville 325 Main St,32.3570964,-92.978171,0,0,School Incidents,Killed: 0 Injured:0
2153390,10/28/21,Colorado,Colorado Springs,1700 block of S Wahsatch Ave,Colorado Colorado Springs 1700 block of S Wahsatch Ave,38.8104686,-104.8191435,0,1,School Incidents,Killed: 0 Injured:1
2156734,10/27/21,South Carolina,Saint Matthews,150 Saints Ave,South Carolina Saint Matthews 150 Saints Ave,33.6653702,-80.7992781,0,0,School Incidents,Killed: 0 Injured:0
2152059,10/27/21,South Carolina,Columbia,1231 Bluefield Dr,South Carolina Columbia 1231 Bluefield Dr,34.0263468,-81.0885729,0,0,School Incidents,Killed: 0 Injured:0
2152991,10/27/21,Maryland,Hyattsville (Landover),900 Nalley Rd,Maryland Hyattsville (Landover) 900 Nalley Rd,38.9031837,-76.8756388,0,0,School Incidents,Killed: 0 Injured:0
2153571,10/27/21,Florida,Jacksonville,1440 N McDuff Ave,Florida Jacksonville 1440 N McDuff Ave,30.3425627,-81.7071002,0,0,School Incidents,Killed: 0 Injured:0
2167127,10/27/21,Wisconsin,Kenosha,913 57th St,Wisconsin Kenosha 913 57th St,42.5831716,-87.8225829,0,0,School Incidents,Killed: 0 Injured:0
2154235,10/27/21,Texas,Austin,5106 Village Square Dr,Texas Austin 5106 Village Square Dr,30.189096,-97.7437073,0,0,School Incidents,Killed: 0 Injured:0
2152525,10/27/21,Delaware,Smyrna,700 Duck Creek Pkwy,Delaware Smyrna 700 Duck Creek Pkwy,39.3027803,-75.6236275,0,0,School Incidents,Killed: 0 Injured:0
2153322,10/27/21,Missouri,Saint Louis,918 Prigge Rd,Missouri Saint Louis 918 Prigge Rd,38.7795959,-90.1953845,0,0,School Incidents,Killed: 0 Injured:0
2152326,10/26/21,Virginia,Virginia Beach,2665 W Neck Rd,Virginia Virginia Beach 2665 W Neck Rd,36.7431264,-76.0625792,0,0,School Incidents,Killed: 0 Injured:0
2151463,10/26/21,North Carolina,Charlotte,8900 Park Rd,North Carolina Charlotte 8900 Park Rd,35.110466,-80.8602003,0,0,School Incidents,Killed: 0 Injured:0
2153116,10/26/21,Georgia,Jesup,1425 W Orange St,Georgia Jesup 1425 W Orange St,31.6161637,-81.9033436,0,0,School Incidents,Killed: 0 Injured:0
2151928,10/26/21,Michigan,Holt,5885 Holt Rd,Michigan Holt 5885 Holt Rd,42.6366321,-84.5775962,0,0,School Incidents,Killed: 0 Injured:0
2151830,10/26/21,Indiana,Indianapolis,7320 W 10th St,Indiana Indianapolis 7320 W 10th St,39.7802191,-86.29157,0,0,School Incidents,Killed: 0 Injured:0
2151350,10/26/21,Mississippi,Biloxi,1845 Tribe Dr,Mississippi Biloxi 1845 Tribe Dr,30.43298,-88.9473718,0,0,School Incidents,Killed: 0 Injured:0
2150696,10/25/21,Washington,Spokane (Spokane Valley),12420 E 32nd Ave,Washington Spokane (Spokane Valley) 12420 E 32nd Ave,47.6268776,-117.236389,0,0,School Incidents,Killed: 0 Injured:0
2150650,10/25/21,Kentucky,Louisville,127 N 39th St,Kentucky Louisville 127 N 39th St,38.2649176,-85.8129623,0,1,School Incidents,Killed: 0 Injured:1
2151385,10/25/21,South Carolina,Columbia,7500 Brookfield Rd,South Carolina Columbia 7500 Brookfield Rd,34.0563941,-80.9376066,0,0,School Incidents,Killed: 0 Injured:0
2150103,10/25/21,Louisiana,Monroe,5901 Hwy 165 Bypass,Louisiana Monroe 5901 Hwy 165 Bypass,32.43238559,-92.08912437,0,0,School Incidents,Killed: 0 Injured:0
2333476,10/23/21,Wisconsin,Fox Lake,110 Edgelawn Dr,Wisconsin Fox Lake 110 Edgelawn Dr,43.5673941,-88.9035842,0,0,School Incidents,Killed: 0 Injured:0
2148977,10/23/21,Maryland,Baltimore,2201 Argonne Dr,Maryland Baltimore 2201 Argonne Dr,39.3396929,-76.5831068,0,1,School Incidents,Killed: 0 Injured:1
2149539,10/23/21,North Carolina,Raleigh,1315 Oakwood Ave,North Carolina Raleigh 1315 Oakwood Ave,35.7861807,-78.6217993,0,2,School Incidents,Killed: 0 Injured:2
2148888,10/22/21,Tennessee,Harrison,8098 Ferdinand Piech Wy,Tennessee Harrison 8098 Ferdinand Piech Wy,35.1049941,-85.1393162,0,0,School Incidents,Killed: 0 Injured:0
2147910,10/22/21,Pennsylvania,Philadelphia,4300 Westminster Ave,Pennsylvania Philadelphia 4300 Westminster Ave,39.9695116,-75.2104479,0,1,School Incidents,Killed: 0 Injured:1
2150462,10/22/21,Texas,Lubbock,6302 11th Pl,Texas Lubbock 6302 11th Pl,33.5868502,-101.9552018,0,0,School Incidents,Killed: 0 Injured:0
2164958,10/21/21,Virginia,Hopewell,1000 Winston Churchill Dr,Virginia Hopewell 1000 Winston Churchill Dr,37.2904325,-77.2913355,0,0,School Incidents,Killed: 0 Injured:0
2149753,10/21/21,New York,Bronx,1401 Emmons Ave,New York Bronx 1401 Emmons Ave,40.5838219,-73.9542591,0,0,School Incidents,Killed: 0 Injured:0
2149749,10/21/21,New York,Corona (Queens),230-17 Hillside Ave,New York Corona (Queens) 230-17 Hillside Ave,40.7336309,-73.7391435,0,0,School Incidents,Killed: 0 Injured:0
2148080,10/21/21,Georgia,Savannah,9520 Ferguson Ave,Georgia Savannah 9520 Ferguson Ave,31.9591537,-81.0931211,0,0,School Incidents,Killed: 0 Injured:0
2150176,10/21/21,Nevada,Reno,395 Booth St,Nevada Reno 395 Booth St,39.5175292,-119.8279234,0,0,School Incidents,Killed: 0 Injured:0
2312733,10/21/21,Texas,Beaumont,3443 Fannett Rd,Texas Beaumont 3443 Fannett Rd,30.0521999,-94.1177175,0,0,School Incidents,Killed: 0 Injured:0
2146448,10/20/21,Florida,Port Orange,6801 Airport Rd,Florida Port Orange 6801 Airport Rd,29.0661208,-81.040035,0,0,School Incidents,Killed: 0 Injured:0
2146335,10/20/21,Texas,Longview,201 E Tomlinson Pkwy,Texas Longview 201 E Tomlinson Pkwy,32.4636158,-94.7345815,0,0,School Incidents,Killed: 0 Injured:0
2146316,10/20/21,Massachusetts,Boston,30 Randolph St,Massachusetts Boston 30 Randolph St,42.3412842,-71.0641462,0,0,School Incidents,Killed: 0 Injured:0
2147075,10/20/21,New York,Brooklyn,5800 20th Ave,New York Brooklyn 5800 20th Ave,40.6217081,-73.9834621,0,0,School Incidents,Killed: 0 Injured:0
2147073,10/20/21,New York,Bronx,1980 Lafayette Ave,New York Bronx 1980 Lafayette Ave,40.8211936,-73.856527,0,0,School Incidents,Killed: 0 Injured:0
2147068,10/20/21,New York,Bronx,455 Southern Blvd,New York Bronx 455 Southern Blvd,40.8104034,-73.9073691,0,0,School Incidents,Killed: 0 Injured:0
2147066,10/20/21,Mississippi,Clinton,401 Arrow Dr,Mississippi Clinton 401 Arrow Dr,32.3636831,-90.3105934,0,0,School Incidents,Killed: 0 Injured:0
2152601,10/20/21,Ohio,Akron,2140 13th St SW,Ohio Akron 2140 13th St SW,41.0454683,-81.5587,0,0,School Incidents,Killed: 0 Injured:0
2146751,10/20/21,North Carolina,Charlotte,2219 Senior Dr,North Carolina Charlotte 2219 Senior Dr,35.2658345,-80.8595996,0,0,School Incidents,Killed: 0 Injured:0
2146713,10/20/21,Missouri,Saint Louis,3200 Lemay Ferry Rd,Missouri Saint Louis 3200 Lemay Ferry Rd,38.5126287,-90.3144099,0,0,School Incidents,Killed: 0 Injured:0
2146097,10/19/21,Indiana,Indianapolis,1200 block of Campus Dr,Indiana Indianapolis 1200 block of Campus Dr,39.7834477,-86.1594296,1,0,School Incidents,Killed: 1 Injured:0
2145899,10/19/21,Mississippi,Biloxi,N/A,Mississippi Biloxi N/A,30.4025845,-88.9074081,0,0,School Incidents,Killed: 0 Injured:0
2146803,10/19/21,South Carolina,Lexington,6180 Platt Springs Rd,South Carolina Lexington 6180 Platt Springs Rd,33.8953211,-81.2600421,0,0,School Incidents,Killed: 0 Injured:0
2163703,10/19/21,Mississippi,Biloxi,1845 Tribe Dr,Mississippi Biloxi 1845 Tribe Dr,30.43298,-88.9473718,0,0,School Incidents,Killed: 0 Injured:0
2146675,10/19/21,Delaware,Dover,1 Dover High Dr,Delaware Dover 1 Dover High Dr,39.1567034,-75.5733371,0,0,School Incidents,Killed: 0 Injured:0
2145405,10/18/21,Georgia,Albany,2400 Gillionville Rd,Georgia Albany 2400 Gillionville Rd,31.5816788,-84.2133876,0,0,School Incidents,Killed: 0 Injured:0
2145312,10/18/21,North Carolina,Swansboro,1240 W Corbett Ave,North Carolina Swansboro 1240 W Corbett Ave,34.7058309,-77.152645,0,0,School Incidents,Killed: 0 Injured:0
2144202,10/18/21,Florida,Clearwater,3000 FL-580,Florida Clearwater 3000 FL-580,28.0226199,-82.7124153,0,0,School Incidents,Killed: 0 Injured:0
2143277,10/17/21,Louisiana,Grambling,403 Main St,Louisiana Grambling 403 Main St,32.5221156,-92.7145047,1,7,School Incidents,Killed: 1 Injured:7
2142029,10/15/21,Kentucky,Louisville,5901 Greenwood Rd,Kentucky Louisville 5901 Greenwood Rd,38.146142,-85.863417,0,0,School Incidents,Killed: 0 Injured:0
2145458,10/15/21,Georgia,Hephzibah,4558 Brothersville Rd,Georgia Hephzibah 4558 Brothersville Rd,33.3024086,-82.0966262,0,0,School Incidents,Killed: 0 Injured:0
2142052,10/15/21,Wisconsin,Wausau,1200 W Wausau Ave,Wisconsin Wausau 1200 W Wausau Ave,44.9746921,-89.6513445,0,0,School Incidents,Killed: 0 Injured:0
2141968,10/15/21,California,Fresno,Stanislaus St and B St,California Fresno Stanislaus St and B St,36.732514,-119.804522,0,1,School Incidents,Killed: 0 Injured:1
2142315,10/15/21,Louisiana,Baton Rouge,Elton C Harrison Dr,Louisiana Baton Rouge Elton C Harrison Dr,30.5263449,-91.1969924,0,2,School Incidents,Killed: 0 Injured:2
2142296,10/15/21,Alabama,Mobile,1621 Virginia St,Alabama Mobile 1621 Virginia St,30.6726132,-88.0766595,0,5,School Incidents,Killed: 0 Injured:5
2144929,10/15/21,Louisiana,Houma,7318 W Main St,Louisiana Houma 7318 W Main St,29.5989746,-90.7375397,0,0,School Incidents,Killed: 0 Injured:0
2144564,10/14/21,Missouri,Kansas City,2800 NE Shoal Creek Pkwy,Missouri Kansas City 2800 NE Shoal Creek Pkwy,39.2877902,-94.5439089,0,0,School Incidents,Killed: 0 Injured:0
2142111,10/14/21,South Carolina,North Charleston,8500 Patriot Blvd,South Carolina North Charleston 8500 Patriot Blvd,32.9267296,-80.1100769,0,0,School Incidents,Killed: 0 Injured:0
2141989,10/14/21,Texas,Canyon,1701 23rd St,Texas Canyon 1701 23rd St,34.965791,-101.915835,0,0,School Incidents,Killed: 0 Injured:0
2141040,10/14/21,Georgia,Statesboro,10 Coach Lee Hill Blvd,Georgia Statesboro 10 Coach Lee Hill Blvd,32.4428005,-81.7628476,0,0,School Incidents,Killed: 0 Injured:0
2141037,10/14/21,Florida,Fort Lauderdale,1001 NW 4th St,Florida Fort Lauderdale 1001 NW 4th St,26.126179,-80.1553308,0,0,School Incidents,Killed: 0 Injured:0
2147838,10/14/21,Indiana,Fort Wayne,9100 Winchester Rd,Indiana Fort Wayne 9100 Winchester Rd,41.0016349,-85.1403463,0,0,School Incidents,Killed: 0 Injured:0
2141751,10/14/21,Indiana,Fort Wayne,4600 Fairlawn Pass,Indiana Fort Wayne 4600 Fairlawn Pass,41.1077269,-85.0824314,0,0,School Incidents,Killed: 0 Injured:0
2141627,10/14/21,Florida,Titusville,800 War Eagle Blvd,Florida Titusville 800 War Eagle Blvd,28.6252581,-80.8504066,0,0,School Incidents,Killed: 0 Injured:0
2140529,10/13/21,Louisiana,Grambling,403 Main St,Louisiana Grambling 403 Main St,32.5221156,-92.7145047,1,1,School Incidents,Killed: 1 Injured:1
2139456,10/12/21,North Carolina,Brevard,609 N Country Club Rd,North Carolina Brevard 609 N Country Club Rd,35.2171125,-82.7340398,0,0,School Incidents,Killed: 0 Injured:0
2139280,10/12/21,Georgia,Atlanta,301 Eva Davis Way SE,Georgia Atlanta 301 Eva Davis Way SE,33.7449191,-84.3145467,0,0,School Incidents,Killed: 0 Injured:0
2139289,10/12/21,Illinois,Chicago,244 E Pershing Rd,Illinois Chicago 244 E Pershing Rd,41.8241194,-87.6197645,0,2,School Incidents,Killed: 0 Injured:2
2138720,10/11/21,California,Ventura,501 College Dr,California Ventura 501 College Dr,34.2682251,-119.2421348,0,0,School Incidents,Killed: 0 Injured:0
2137073,10/08/21,Oklahoma,Comanche,1030 Ash Ave,Oklahoma Comanche 1030 Ash Ave,34.3627503,-97.9763156,0,0,School Incidents,Killed: 0 Injured:0
2136927,10/08/21,California,Rialto,2630 N Linden Ave,California Rialto 2630 N Linden Ave,34.1467774,-117.4024989,0,0,School Incidents,Killed: 0 Injured:0
2135736,10/08/21,Massachusetts,Brockton,470 Forest Ave,Massachusetts Brockton 470 Forest Ave,42.0673036,-71.0442982,0,0,School Incidents,Killed: 0 Injured:0
2137549,10/08/21,New Jersey,Jackson,125 N Hope Chapel Rd,New Jersey Jackson 125 N Hope Chapel Rd,40.0893078,-74.2614617,0,0,School Incidents,Killed: 0 Injured:0
